Period,Ax,Bx,Gap,Au,Lam,Force
950,115,335,70,70,0.632,1.14E-10
950,115,335,70,70,0.634,1.26E-10
950,115,335,70,70,0.636,1.34E-10
950,115,335,70,70,0.638,1.44E-10
950,115,335,70,70,0.64,1.70E-10
950,115,335,70,70,0.642,-7.90E-11
950,115,335,70,90,0.632,1.55E-10
950,115,335,70,90,0.634,1.65E-10
950,115,335,70,90,0.636,1.72E-10
950,115,335,70,90,0.638,1.77E-10
950,115,335,70,90,0.64,1.86E-10
950,115,335,70,90,0.642,8.71E-11
950,115,335,70,110,0.632,1.43E-10
950,115,335,70,110,0.634,1.54E-10
950,115,335,70,110,0.636,1.61E-10
950,115,335,70,110,0.638,1.66E-10
950,115,335,70,110,0.64,1.71E-10
950,115,335,70,110,0.642,1.37E-10
950,115,335,70,130,0.632,1.35E-10
950,115,335,70,130,0.634,1.46E-10
950,115,335,70,130,0.636,1.53E-10
950,115,335,70,130,0.638,1.58E-10
950,115,335,70,130,0.64,1.63E-10
950,115,335,70,130,0.642,1.52E-10
950,115,335,70,150,0.632,1.31E-10
950,115,335,70,150,0.634,1.42E-10
950,115,335,70,150,0.636,1.49E-10
950,115,335,70,150,0.638,1.54E-10
950,115,335,70,150,0.64,1.59E-10
950,115,335,70,150,0.642,1.57E-10
950,115,335,120,50,0.632,1.56E-10
950,115,335,120,50,0.634,1.36E-10
950,115,335,120,50,0.636,1.17E-10
950,115,335,120,50,0.638,9.68E-11
950,115,335,120,50,0.64,8.42E-11
950,115,335,120,50,0.642,-2.12E-10
950,115,335,120,70,0.632,4.94E-10
950,115,335,120,70,0.634,4.87E-10
950,115,335,120,70,0.636,4.77E-10
950,115,335,120,70,0.638,4.63E-10
950,115,335,120,70,0.64,4.40E-10
950,115,335,120,70,0.642,3.24E-10
950,115,335,120,90,0.632,5.17E-10
950,115,335,120,90,0.634,5.21E-10
950,115,335,120,90,0.636,5.20E-10
950,115,335,120,90,0.638,5.16E-10
950,115,335,120,90,0.64,5.06E-10
950,115,335,120,90,0.642,4.60E-10
950,115,335,120,110,0.632,4.79E-10
950,115,335,120,110,0.634,4.87E-10
950,115,335,120,110,0.636,4.91E-10
950,115,335,120,110,0.638,4.92E-10
950,115,335,120,110,0.64,4.90E-10
950,115,335,120,110,0.642,4.73E-10
950,115,335,120,130,0.632,4.57E-10
950,115,335,120,130,0.634,4.67E-10
950,115,335,120,130,0.636,4.72E-10
950,115,335,120,130,0.638,4.75E-10
950,115,335,120,130,0.64,4.77E-10
950,115,335,120,130,0.642,4.71E-10
950,115,335,120,150,0.632,4.48E-10
950,115,335,120,150,0.634,4.59E-10
950,115,335,120,150,0.636,4.65E-10
950,115,335,120,150,0.638,4.68E-10
950,115,335,120,150,0.64,4.70E-10
950,115,335,120,150,0.642,4.70E-10
950,115,335,170,50,0.632,3.39E-10
950,115,335,170,50,0.634,2.97E-10
950,115,335,170,50,0.636,2.55E-10
950,115,335,170,50,0.638,2.02E-10
950,115,335,170,50,0.64,1.28E-10
950,115,335,170,50,0.642,2.02E-11
950,115,335,170,70,0.632,8.21E-10
950,115,335,170,70,0.634,7.89E-10
950,115,335,170,70,0.636,7.57E-10
950,115,335,170,70,0.638,7.18E-10
950,115,335,170,70,0.64,6.55E-10
950,115,335,170,70,0.642,5.84E-10
950,115,335,170,90,0.632,9.44E-10
950,115,335,170,90,0.634,9.24E-10
950,115,335,170,90,0.636,9.05E-10
950,115,335,170,90,0.638,8.82E-10
950,115,335,170,90,0.64,8.46E-10
950,115,335,170,90,0.642,8.02E-10
950,115,335,170,110,0.632,9.22E-10
950,115,335,170,110,0.634,9.10E-10
950,115,335,170,110,0.636,8.97E-10
950,115,335,170,110,0.638,8.84E-10
950,115,335,170,110,0.64,8.65E-10
950,115,335,170,110,0.642,8.41E-10
950,115,335,170,130,0.632,8.98E-10
950,115,335,170,130,0.634,8.88E-10
950,115,335,170,130,0.636,8.79E-10
950,115,335,170,130,0.638,8.69E-10
950,115,335,170,130,0.64,8.57E-10
950,115,335,170,130,0.642,8.43E-10
950,115,335,170,150,0.632,8.86E-10
950,115,335,170,150,0.634,8.78E-10
950,115,335,170,150,0.636,8.69E-10
950,115,335,170,150,0.638,8.60E-10
950,115,335,170,150,0.64,8.51E-10
950,115,335,170,150,0.642,8.41E-10
950,115,335,220,50,0.632,1.94E-10
950,115,335,220,50,0.634,1.72E-10
950,115,335,220,50,0.636,1.47E-10
950,115,335,220,50,0.638,1.14E-10
950,115,335,220,50,0.64,7.23E-11
950,115,335,220,50,0.642,2.31E-10
950,115,335,220,70,0.632,4.88E-10
950,115,335,220,70,0.634,4.68E-10
950,115,335,220,70,0.636,4.47E-10
950,115,335,220,70,0.638,4.22E-10
950,115,335,220,70,0.64,3.90E-10
950,115,335,220,70,0.642,3.58E-10
950,115,335,220,90,0.632,6.47E-10
950,115,335,220,90,0.634,6.28E-10
950,115,335,220,90,0.636,6.11E-10
950,115,335,220,90,0.638,5.91E-10
950,115,335,220,90,0.64,5.68E-10
950,115,335,220,90,0.642,5.19E-10
950,115,335,220,110,0.632,6.82E-10
950,115,335,220,110,0.634,6.64E-10
950,115,335,220,110,0.636,6.49E-10
950,115,335,220,110,0.638,6.33E-10
950,115,335,220,110,0.64,6.17E-10
950,115,335,220,110,0.642,5.86E-10
950,115,335,220,130,0.632,6.84E-10
950,115,335,220,130,0.634,6.66E-10
950,115,335,220,130,0.636,6.52E-10
950,115,335,220,130,0.638,6.38E-10
950,115,335,220,130,0.64,6.25E-10
950,115,335,220,130,0.642,6.06E-10
950,115,335,220,150,0.632,6.82E-10
950,115,335,220,150,0.634,6.64E-10
950,115,335,220,150,0.636,6.50E-10
950,115,335,220,150,0.638,6.38E-10
950,115,335,220,150,0.64,6.25E-10
950,115,335,220,150,0.642,6.12E-10
950,115,335,270,50,0.632,-1.32E-10
950,115,335,270,50,0.634,-1.17E-10
950,115,335,270,50,0.636,-1.00E-10
950,115,335,270,50,0.638,-7.68E-11
950,115,335,270,50,0.64,-4.43E-11
950,115,335,270,50,0.642,-1.54E-10
950,115,335,270,70,0.632,-3.36E-10
950,115,335,270,70,0.634,-3.23E-10
950,115,335,270,70,0.636,-3.08E-10
950,115,335,270,70,0.638,-2.90E-10
950,115,335,270,70,0.64,-2.67E-10
950,115,335,270,70,0.642,-2.42E-10
950,115,335,270,90,0.632,-4.52E-10
950,115,335,270,90,0.634,-4.40E-10
950,115,335,270,90,0.636,-4.28E-10
950,115,335,270,90,0.638,-4.15E-10
950,115,335,270,90,0.64,-3.98E-10
950,115,335,270,90,0.642,-3.59E-10
950,115,335,270,110,0.632,-4.82E-10
950,115,335,270,110,0.634,-4.70E-10
950,115,335,270,110,0.636,-4.59E-10
950,115,335,270,110,0.638,-4.48E-10
950,115,335,270,110,0.64,-4.36E-10
950,115,335,270,110,0.642,-4.12E-10
950,115,335,270,130,0.632,-4.85E-10
950,115,335,270,130,0.634,-4.73E-10
950,115,335,270,130,0.636,-4.63E-10
950,115,335,270,130,0.638,-4.53E-10
950,115,335,270,130,0.64,-4.43E-10
950,115,335,270,130,0.642,-4.29E-10
950,115,335,270,150,0.632,-4.84E-10
950,115,335,270,150,0.634,-4.73E-10
950,115,335,270,150,0.636,-4.63E-10
950,115,335,270,150,0.638,-4.53E-10
950,115,335,270,150,0.64,-4.44E-10
950,115,335,270,150,0.642,-4.34E-10
950,115,335,320,50,0.632,-3.36E-10
950,115,335,320,50,0.634,-2.95E-10
950,115,335,320,50,0.636,-2.53E-10
950,115,335,320,50,0.638,-1.99E-10
950,115,335,320,50,0.64,-1.21E-10
950,115,335,320,50,0.642,-4.96E-11
950,115,335,320,70,0.632,-8.19E-10
950,115,335,320,70,0.634,-7.86E-10
950,115,335,320,70,0.636,-7.53E-10
950,115,335,320,70,0.638,-7.12E-10
950,115,335,320,70,0.64,-6.48E-10
950,115,335,320,70,0.642,-5.74E-10
950,115,335,320,90,0.632,-9.71E-10
950,115,335,320,90,0.634,-9.48E-10
950,115,335,320,90,0.636,-9.26E-10
950,115,335,320,90,0.638,-9.01E-10
950,115,335,320,90,0.64,-8.63E-10
950,115,335,320,90,0.642,-8.13E-10
950,115,335,320,110,0.632,-9.64E-10
950,115,335,320,110,0.634,-9.48E-10
950,115,335,320,110,0.636,-9.32E-10
950,115,335,320,110,0.638,-9.15E-10
950,115,335,320,110,0.64,-8.94E-10
950,115,335,320,110,0.642,-8.66E-10
950,115,335,320,130,0.632,-9.44E-10
950,115,335,320,130,0.634,-9.30E-10
950,115,335,320,130,0.636,-9.17E-10
950,115,335,320,130,0.638,-9.04E-10
950,115,335,320,130,0.64,-8.90E-10
950,115,335,320,130,0.642,-8.73E-10
950,115,335,320,150,0.632,-9.33E-10
950,115,335,320,150,0.634,-9.20E-10
950,115,335,320,150,0.636,-9.09E-10
950,115,335,320,150,0.638,-8.97E-10
950,115,335,320,150,0.64,-8.86E-10
950,115,335,320,150,0.642,-8.73E-10
950,115,335,370,50,0.632,-2.10E-10
950,115,335,370,50,0.634,-1.84E-10
950,115,335,370,50,0.636,-1.58E-10
950,115,335,370,50,0.638,-1.29E-10
950,115,335,370,50,0.64,-9.79E-11
950,115,335,370,50,0.642,1.56E-10
950,115,335,370,70,0.632,-5.81E-10
950,115,335,370,70,0.634,-5.69E-10
950,115,335,370,70,0.636,-5.54E-10
950,115,335,370,70,0.638,-5.34E-10
950,115,335,370,70,0.64,-4.99E-10
950,115,335,370,70,0.642,-4.03E-10
950,115,335,370,90,0.632,-6.12E-10
950,115,335,370,90,0.634,-6.12E-10
950,115,335,370,90,0.636,-6.08E-10
950,115,335,370,90,0.638,-6.01E-10
950,115,335,370,90,0.64,-5.85E-10
950,115,335,370,90,0.642,-5.43E-10
950,115,335,370,110,0.632,-5.71E-10
950,115,335,370,110,0.634,-5.77E-10
950,115,335,370,110,0.636,-5.78E-10
950,115,335,370,110,0.638,-5.77E-10
950,115,335,370,110,0.64,-5.72E-10
950,115,335,370,110,0.642,-5.56E-10
950,115,335,370,130,0.632,-5.47E-10
950,115,335,370,130,0.634,-5.55E-10
950,115,335,370,130,0.636,-5.58E-10
950,115,335,370,130,0.638,-5.59E-10
950,115,335,370,130,0.64,-5.58E-10
950,115,335,370,130,0.642,-5.53E-10
950,115,335,370,150,0.632,-5.37E-10
950,115,335,370,150,0.634,-5.45E-10
950,115,335,370,150,0.636,-5.49E-10
950,115,335,370,150,0.638,-5.51E-10
950,115,335,370,150,0.64,-5.52E-10
950,115,335,370,150,0.642,-5.50E-10
950,115,335,420,50,0.632,5.65E-11
950,115,335,420,50,0.634,4.97E-11
950,115,335,420,50,0.636,4.30E-11
950,115,335,420,50,0.638,3.03E-11
950,115,335,420,50,0.64,-2.39E-11
950,115,335,420,50,0.642,3.94E-10
950,115,335,420,70,0.632,-1.75E-10
950,115,335,420,70,0.634,-1.84E-10
950,115,335,420,70,0.636,-1.90E-10
950,115,335,420,70,0.638,-1.96E-10
950,115,335,420,70,0.64,-2.15E-10
950,115,335,420,70,0.642,1.90E-11
950,115,335,420,90,0.632,-2.09E-10
950,115,335,420,90,0.634,-2.19E-10
950,115,335,420,90,0.636,-2.25E-10
950,115,335,420,90,0.638,-2.30E-10
950,115,335,420,90,0.64,-2.36E-10
950,115,335,420,90,0.642,-1.47E-10
950,115,335,420,110,0.632,-1.91E-10
950,115,335,420,110,0.634,-2.03E-10
950,115,335,420,110,0.636,-2.10E-10
950,115,335,420,110,0.638,-2.15E-10
950,115,335,420,110,0.64,-2.20E-10
950,115,335,420,110,0.642,-1.90E-10
950,115,335,420,130,0.632,-1.80E-10
950,115,335,420,130,0.634,-1.92E-10
950,115,335,420,130,0.636,-2.00E-10
950,115,335,420,130,0.638,-2.05E-10
950,115,335,420,130,0.64,-2.10E-10
950,115,335,420,130,0.642,-2.01E-10
950,115,335,420,150,0.632,-1.76E-10
950,115,335,420,150,0.634,-1.88E-10
950,115,335,420,150,0.636,-1.96E-10
950,115,335,420,150,0.638,-2.01E-10
950,115,335,420,150,0.64,-2.06E-10
950,115,335,420,150,0.642,-2.05E-10
950,135,215,20,50,0.632,-1.50E-10
950,135,215,20,50,0.634,-1.20E-10
950,135,215,20,50,0.636,-8.96E-11
950,135,215,20,50,0.638,-5.33E-11
950,135,215,20,50,0.64,-6.31E-12
950,135,215,20,50,0.642,-3.77E-11
950,135,215,20,70,0.632,-7.43E-11
950,135,215,20,70,0.634,-5.39E-11
950,135,215,20,70,0.636,-3.46E-11
950,135,215,20,70,0.638,-1.34E-11
950,135,215,20,70,0.64,1.02E-11
950,135,215,20,70,0.642,-3.59E-11
950,135,215,20,90,0.632,-2.26E-11
950,135,215,20,90,0.634,-1.31E-11
950,135,215,20,90,0.636,-4.65E-12
950,135,215,20,90,0.638,4.12E-12
950,135,215,20,90,0.64,1.26E-11
950,135,215,20,90,0.642,-2.13E-11
950,135,215,20,110,0.632,-5.95E-12
950,135,215,20,110,0.634,-1.84E-12
950,135,215,20,110,0.636,1.70E-12
950,135,215,20,110,0.638,5.22E-12
950,135,215,20,110,0.64,8.29E-12
950,135,215,20,110,0.642,-9.15E-12
950,135,215,20,130,0.632,-2.31E-12
950,135,215,20,130,0.634,-2.35E-13
950,135,215,20,130,0.636,1.49E-12
950,135,215,20,130,0.638,3.14E-12
950,135,215,20,130,0.64,4.58E-12
950,135,215,20,130,0.642,-2.55E-12
950,135,215,20,150,0.632,-1.59E-12
950,135,215,20,150,0.634,-2.55E-13
950,135,215,20,150,0.636,8.06E-13
950,135,215,20,150,0.638,1.79E-12
950,135,215,20,150,0.64,2.68E-12
950,135,215,20,150,0.642,2.58E-13
950,135,215,70,50,0.632,-3.49E-10
950,135,215,70,50,0.634,-3.03E-10
950,135,215,70,50,0.636,-2.47E-10
950,135,215,70,50,0.638,-1.65E-10
950,135,215,70,50,0.64,-2.04E-11
950,135,215,70,50,0.642,-1.02E-10
950,135,215,70,70,0.632,-1.62E-10
950,135,215,70,70,0.634,-1.22E-10
950,135,215,70,70,0.636,-7.98E-11
950,135,215,70,70,0.638,-2.50E-11
950,135,215,70,70,0.64,4.78E-11
950,135,215,70,70,0.642,-1.02E-10
950,135,215,70,90,0.632,-3.87E-11
950,135,215,70,90,0.634,-1.61E-11
950,135,215,70,90,0.636,5.29E-12
950,135,215,70,90,0.638,2.95E-11
950,135,215,70,90,0.64,5.24E-11
950,135,215,70,90,0.642,-3.66E-11
950,135,215,70,110,0.632,-6.89E-12
950,135,215,70,110,0.634,6.28E-12
950,135,215,70,110,0.636,1.74E-11
950,135,215,70,110,0.638,2.85E-11
950,135,215,70,110,0.64,3.66E-11
950,135,215,70,110,0.642,3.44E-13
950,135,215,70,130,0.632,-1.74E-12
950,135,215,70,130,0.634,7.66E-12
950,135,215,70,130,0.636,1.49E-11
950,135,215,70,130,0.638,2.14E-11
950,135,215,70,130,0.64,2.63E-11
950,135,215,70,130,0.642,1.43E-11
950,135,215,70,150,0.632,-1.10E-12
950,135,215,70,150,0.634,6.89E-12
950,135,215,70,150,0.636,1.27E-11
950,135,215,70,150,0.638,1.77E-11
950,135,215,70,150,0.64,2.17E-11
950,135,215,70,150,0.642,1.92E-11
950,135,215,120,50,0.632,-3.97E-10
950,135,215,120,50,0.634,-3.53E-10
950,135,215,120,50,0.636,-3.03E-10
950,135,215,120,50,0.638,-2.25E-10
950,135,215,120,50,0.64,-3.60E-11
950,135,215,120,50,0.642,1.22E-10
950,135,215,120,70,0.632,-1.42E-10
950,135,215,120,70,0.634,-9.24E-11
950,135,215,120,70,0.636,-4.39E-11
950,135,215,120,70,0.638,2.00E-11
950,135,215,120,70,0.64,1.30E-10
950,135,215,120,70,0.642,2.76E-11
950,135,215,120,90,0.632,2.22E-11
950,135,215,120,90,0.634,5.64E-11
950,135,215,120,90,0.636,8.51E-11
950,135,215,120,90,0.638,1.16E-10
950,135,215,120,90,0.64,1.51E-10
950,135,215,120,90,0.642,5.27E-11
950,135,215,120,110,0.632,5.28E-11
950,135,215,120,110,0.634,7.80E-11
950,135,215,120,110,0.636,9.65E-11
950,135,215,120,110,0.638,1.13E-10
950,135,215,120,110,0.64,1.26E-10
950,135,215,120,110,0.642,8.48E-11
950,135,215,120,130,0.632,5.28E-11
950,135,215,120,130,0.634,7.46E-11
950,135,215,120,130,0.636,8.94E-11
950,135,215,120,130,0.638,1.02E-10
950,135,215,120,130,0.64,1.11E-10
950,135,215,120,130,0.642,9.90E-11
950,135,215,120,150,0.632,5.09E-11
950,135,215,120,150,0.634,7.14E-11
950,135,215,120,150,0.636,8.49E-11
950,135,215,120,150,0.638,9.57E-11
950,135,215,120,150,0.64,1.04E-10
950,135,215,120,150,0.642,1.04E-10
950,135,215,170,50,0.632,-3.29E-10
950,135,215,170,50,0.634,-2.93E-10
950,135,215,170,50,0.636,-2.56E-10
950,135,215,170,50,0.638,-2.02E-10
950,135,215,170,50,0.64,-5.45E-11
950,135,215,170,50,0.642,3.97E-10
950,135,215,170,70,0.632,-2.52E-11
950,135,215,170,70,0.634,2.07E-11
950,135,215,170,70,0.636,6.21E-11
950,135,215,170,70,0.638,1.13E-10
950,135,215,170,70,0.64,2.09E-10
950,135,215,170,70,0.642,3.00E-10
950,135,215,170,90,0.632,1.86E-10
950,135,215,170,90,0.634,2.21E-10
950,135,215,170,90,0.636,2.47E-10
950,135,215,170,90,0.638,2.73E-10
950,135,215,170,90,0.64,3.01E-10
950,135,215,170,90,0.642,2.70E-10
950,135,215,170,110,0.632,2.33E-10
950,135,215,170,110,0.634,2.61E-10
950,135,215,170,110,0.636,2.79E-10
950,135,215,170,110,0.638,2.93E-10
950,135,215,170,110,0.64,3.04E-10
950,135,215,170,110,0.642,2.80E-10
950,135,215,170,130,0.632,2.36E-10
950,135,215,170,130,0.634,2.62E-10
950,135,215,170,130,0.636,2.78E-10
950,135,215,170,130,0.638,2.90E-10
950,135,215,170,130,0.64,2.98E-10
950,135,215,170,130,0.642,2.91E-10
950,135,215,170,150,0.632,2.35E-10
950,135,215,170,150,0.634,2.60E-10
950,135,215,170,150,0.636,2.75E-10
950,135,215,170,150,0.638,2.86E-10
950,135,215,170,150,0.64,2.95E-10
950,135,215,170,150,0.642,2.96E-10
950,135,215,220,50,0.632,-1.87E-10
950,135,215,220,50,0.634,-1.71E-10
950,135,215,220,50,0.636,-1.54E-10
950,135,215,220,50,0.638,-1.27E-10
950,135,215,220,50,0.64,-4.11E-11
950,135,215,220,50,0.642,2.84E-10
950,135,215,220,70,0.632,6.23E-11
950,135,215,220,70,0.634,8.35E-11
950,135,215,220,70,0.636,1.03E-10
950,135,215,220,70,0.638,1.28E-10
950,135,215,220,70,0.64,1.89E-10
950,135,215,220,70,0.642,3.27E-10
950,135,215,220,90,0.632,2.72E-10
950,135,215,220,90,0.634,2.90E-10
950,135,215,220,90,0.636,3.03E-10
950,135,215,220,90,0.638,3.16E-10
950,135,215,220,90,0.64,3.43E-10
950,135,215,220,90,0.642,3.73E-10
950,135,215,220,110,0.632,3.60E-10
950,135,215,220,110,0.634,3.75E-10
950,135,215,220,110,0.636,3.85E-10
950,135,215,220,110,0.638,3.93E-10
950,135,215,220,110,0.64,4.05E-10
950,135,215,220,110,0.642,4.11E-10
950,135,215,220,130,0.632,3.92E-10
950,135,215,220,130,0.634,4.06E-10
950,135,215,220,130,0.636,4.14E-10
950,135,215,220,130,0.638,4.20E-10
950,135,215,220,130,0.64,4.27E-10
950,135,215,220,130,0.642,4.30E-10
950,135,215,220,150,0.632,4.04E-10
950,135,215,220,150,0.634,4.18E-10
950,135,215,220,150,0.636,4.25E-10
950,135,215,220,150,0.638,4.31E-10
950,135,215,220,150,0.64,4.35E-10
950,135,215,220,150,0.642,4.37E-10
950,135,215,270,50,0.632,-6.06E-11
950,135,215,270,50,0.634,-5.88E-11
950,135,215,270,50,0.636,-5.51E-11
950,135,215,270,50,0.638,-4.64E-11
950,135,215,270,50,0.64,-9.49E-12
950,135,215,270,50,0.642,7.89E-11
950,135,215,270,70,0.632,3.89E-11
950,135,215,270,70,0.634,4.25E-11
950,135,215,270,70,0.636,4.63E-11
950,135,215,270,70,0.638,5.36E-11
950,135,215,270,70,0.64,8.55E-11
950,135,215,270,70,0.642,1.51E-10
950,135,215,270,90,0.632,1.33E-10
950,135,215,270,90,0.634,1.38E-10
950,135,215,270,90,0.636,1.41E-10
950,135,215,270,90,0.638,1.46E-10
950,135,215,270,90,0.64,1.66E-10
950,135,215,270,90,0.642,2.05E-10
950,135,215,270,110,0.632,1.88E-10
950,135,215,270,110,0.634,1.93E-10
950,135,215,270,110,0.636,1.96E-10
950,135,215,270,110,0.638,2.00E-10
950,135,215,270,110,0.64,2.11E-10
950,135,215,270,110,0.642,2.30E-10
950,135,215,270,130,0.632,2.15E-10
950,135,215,270,130,0.634,2.20E-10
950,135,215,270,130,0.636,2.23E-10
950,135,215,270,130,0.638,2.26E-10
950,135,215,270,130,0.64,2.32E-10
950,135,215,270,130,0.642,2.40E-10
950,135,215,270,150,0.632,2.27E-10
950,135,215,270,150,0.634,2.32E-10
950,135,215,270,150,0.636,2.35E-10
950,135,215,270,150,0.638,2.37E-10
950,135,215,270,150,0.64,2.40E-10
950,135,215,270,150,0.642,2.44E-10
950,135,215,320,50,0.632,4.14E-11
950,135,215,320,50,0.634,4.01E-11
950,135,215,320,50,0.636,3.79E-11
950,135,215,320,50,0.638,3.30E-11
950,135,215,320,50,0.64,1.30E-11
950,135,215,320,50,0.642,-3.10E-11
950,135,215,320,70,0.632,-2.51E-11
950,135,215,320,70,0.634,-2.76E-11
950,135,215,320,70,0.636,-2.99E-11
950,135,215,320,70,0.638,-3.41E-11
950,135,215,320,70,0.64,-5.25E-11
950,135,215,320,70,0.642,-9.24E-11
950,135,215,320,90,0.632,-8.83E-11
950,135,215,320,90,0.634,-9.18E-11
950,135,215,320,90,0.636,-9.41E-11
950,135,215,320,90,0.638,-9.72E-11
950,135,215,320,90,0.64,-1.10E-10
950,135,215,320,90,0.642,-1.36E-10
950,135,215,320,110,0.632,-1.26E-10
950,135,215,320,110,0.634,-1.30E-10
950,135,215,320,110,0.636,-1.32E-10
950,135,215,320,110,0.638,-1.35E-10
950,135,215,320,110,0.64,-1.42E-10
950,135,215,320,110,0.642,-1.55E-10
950,135,215,320,130,0.632,-1.45E-10
950,135,215,320,130,0.634,-1.49E-10
950,135,215,320,130,0.636,-1.52E-10
950,135,215,320,130,0.638,-1.54E-10
950,135,215,320,130,0.64,-1.58E-10
950,135,215,320,130,0.642,-1.63E-10
950,135,215,320,150,0.632,-1.53E-10
950,135,215,320,150,0.634,-1.58E-10
950,135,215,320,150,0.636,-1.60E-10
950,135,215,320,150,0.638,-1.62E-10
950,135,215,320,150,0.64,-1.64E-10
950,135,215,320,150,0.642,-1.66E-10
950,135,215,370,50,0.632,1.60E-10
950,135,215,370,50,0.634,1.48E-10
950,135,215,370,50,0.636,1.34E-10
950,135,215,370,50,0.638,1.12E-10
950,135,215,370,50,0.64,4.14E-11
950,135,215,370,50,0.642,-2.09E-10
950,135,215,370,70,0.632,-6.36E-11
950,135,215,370,70,0.634,-8.04E-11
950,135,215,370,70,0.636,-9.55E-11
950,135,215,370,70,0.638,-1.15E-10
950,135,215,370,70,0.64,-1.69E-10
950,135,215,370,70,0.642,-2.82E-10
950,135,215,370,90,0.632,-2.58E-10
950,135,215,370,90,0.634,-2.73E-10
950,135,215,370,90,0.636,-2.84E-10
950,135,215,370,90,0.638,-2.95E-10
950,135,215,370,90,0.64,-3.21E-10
950,135,215,370,90,0.642,-3.53E-10
950,135,215,370,110,0.632,-3.47E-10
950,135,215,370,110,0.634,-3.61E-10
950,135,215,370,110,0.636,-3.69E-10
950,135,215,370,110,0.638,-3.76E-10
950,135,215,370,110,0.64,-3.89E-10
950,135,215,370,110,0.642,-3.99E-10
950,135,215,370,130,0.632,-3.83E-10
950,135,215,370,130,0.634,-3.96E-10
950,135,215,370,130,0.636,-4.03E-10
950,135,215,370,130,0.638,-4.08E-10
950,135,215,370,130,0.64,-4.16E-10
950,135,215,370,130,0.642,-4.20E-10
950,135,215,370,150,0.632,-3.98E-10
950,135,215,370,150,0.634,-4.10E-10
950,135,215,370,150,0.636,-4.17E-10
950,135,215,370,150,0.638,-4.21E-10
950,135,215,370,150,0.64,-4.26E-10
950,135,215,370,150,0.642,-4.28E-10
950,135,215,420,50,0.632,3.04E-10
950,135,215,420,50,0.634,2.71E-10
950,135,215,420,50,0.636,2.38E-10
950,135,215,420,50,0.638,1.89E-10
950,135,215,420,50,0.64,5.87E-11
950,135,215,420,50,0.642,-3.81E-10
950,135,215,420,70,0.632,2.52E-13
950,135,215,420,70,0.634,-4.19E-11
950,135,215,420,70,0.636,-7.96E-11
950,135,215,420,70,0.638,-1.26E-10
950,135,215,420,70,0.64,-2.12E-10
950,135,215,420,70,0.642,-3.22E-10
950,135,215,420,90,0.632,-2.19E-10
950,135,215,420,90,0.634,-2.51E-10
950,135,215,420,90,0.636,-2.75E-10
950,135,215,420,90,0.638,-2.98E-10
950,135,215,420,90,0.64,-3.23E-10
950,135,215,420,90,0.642,-3.05E-10
950,135,215,420,110,0.632,-2.73E-10
950,135,215,420,110,0.634,-3.00E-10
950,135,215,420,110,0.636,-3.16E-10
950,135,215,420,110,0.638,-3.30E-10
950,135,215,420,110,0.64,-3.39E-10
950,135,215,420,110,0.642,-3.20E-10
950,135,215,420,130,0.632,-2.81E-10
950,135,215,420,130,0.634,-3.05E-10
950,135,215,420,130,0.636,-3.20E-10
950,135,215,420,130,0.638,-3.31E-10
950,135,215,420,130,0.64,-3.39E-10
950,135,215,420,130,0.642,-3.32E-10
950,135,215,420,150,0.632,-2.82E-10
950,135,215,420,150,0.634,-3.06E-10
950,135,215,420,150,0.636,-3.20E-10
950,135,215,420,150,0.638,-3.30E-10
950,135,215,420,150,0.64,-3.37E-10
950,135,215,420,150,0.642,-3.38E-10
950,135,235,20,50,0.632,-1.81E-10
950,135,235,20,50,0.634,-1.52E-10
950,135,235,20,50,0.636,-1.20E-10
950,135,235,20,50,0.638,-7.58E-11
950,135,235,20,50,0.64,-1.21E-11
950,135,235,20,50,0.642,-2.71E-11
950,135,235,20,70,0.632,-1.03E-10
950,135,235,20,70,0.634,-8.00E-11
950,135,235,20,70,0.636,-5.62E-11
950,135,235,20,70,0.638,-2.75E-11
950,135,235,20,70,0.64,7.57E-12
950,135,235,20,70,0.642,-3.03E-11
950,135,235,20,90,0.632,-3.79E-11
950,135,235,20,90,0.634,-2.60E-11
950,135,235,20,90,0.636,-1.46E-11
950,135,235,20,90,0.638,-1.89E-12
950,135,235,20,90,0.64,1.17E-11
950,135,235,20,90,0.642,-1.70E-11
950,135,235,20,110,0.632,-1.25E-11
950,135,235,20,110,0.634,-7.02E-12
950,135,235,20,110,0.636,-2.07E-12
950,135,235,20,110,0.638,3.17E-12
950,135,235,20,110,0.64,8.49E-12
950,135,235,20,110,0.642,-6.18E-12
950,135,235,20,130,0.632,-4.85E-12
950,135,235,20,130,0.634,-2.02E-12
950,135,235,20,130,0.636,4.04E-13
950,135,235,20,130,0.638,2.86E-12
950,135,235,20,130,0.64,5.31E-12
950,135,235,20,130,0.642,-4.99E-13
950,135,235,20,150,0.632,-2.51E-12
950,135,235,20,150,0.634,-6.56E-13
950,135,235,20,150,0.636,8.31E-13
950,135,235,20,150,0.638,2.25E-12
950,135,235,20,150,0.64,3.64E-12
950,135,235,20,150,0.642,1.87E-12
950,135,235,70,50,0.632,-3.67E-10
950,135,235,70,50,0.634,-3.27E-10
950,135,235,70,50,0.636,-2.77E-10
950,135,235,70,50,0.638,-1.98E-10
950,135,235,70,50,0.64,-3.45E-11
950,135,235,70,50,0.642,3.45E-12
950,135,235,70,70,0.632,-1.73E-10
