Period,Ax,Bx,Gap,Au,Lam,Predicted,Actual,,,,,,,,,,,,,,
1150,195,215,320,50,0.634,-0.0902942775117088,-0.123853333505833,,,,,,,,,,,,,,
1100,175,235,120,130,0.64,0.382917318950138,0.546074608902553,,,,,,,,,,,,,,
950,175,295,120,90,0.64,0.307077853197272,0.701200626800025,,,,,,,,,,,,,,
1200,155,335,170,130,0.632,0.630185432503414,-0.342833549468079,,,,,,,,,,,,,,
950,155,315,370,110,0.634,-0.842413102733872,-1.07372962449198,,,,,,,,,,,,,,
1200,135,215,120,130,0.634,0.206881658110762,-0.128543189860873,,,,,,,,,,,,,,
1200,135,235,370,90,0.636,0.035378038713068,0.0356017825655219,,,,,,,,,,,,,,
1050,195,335,320,70,0.638,-0.178151984844746,-0.121688784418892,,,,,,,,,,,,,,
1100,155,235,270,110,0.634,0.341216797897766,0.820250826581806,,,,,,,,,,,,,,
950,115,335,170,90,0.632,0.457975151104455,3.33112776743392,,,,,,,,,,,,,,
950,175,275,120,110,0.636,0.357799674755038,0.574935263395106,,,,,,,,,,,,,,
1050,195,275,170,150,0.636,0.601527900660021,-0.206827715171923,,,,,,,,,,,,,,
1000,175,255,70,150,0.638,0.391156576585957,0.111361000608474,,,,,,,,,,,,,,
1150,155,275,70,150,0.638,0.409921196113859,0.0323549589351097,,,,,,,,,,,,,,
1150,175,275,420,110,0.636,-0.554334077067054,-1.01240073369531,,,,,,,,,,,,,,
1100,155,295,120,70,0.638,0.133868578615337,-0.278979351403306,,,,,,,,,,,,,,
1200,155,295,220,50,0.634,-0.0285946148236853,0.542467027090984,,,,,,,,,,,,,,
1000,155,275,320,70,0.632,-0.100404358581281,-0.723794188769779,,,,,,,,,,,,,,
1200,175,315,220,90,0.632,0.273558766017826,-1.13866609710023,,,,,,,,,,,,,,
1150,135,335,220,70,0.642,0.312134009153741,1.20265449860813,,,,,,,,,,,,,,
1100,115,315,170,150,0.634,0.888928672745458,1.89531020642941,,,,,,,,,,,,,,
1000,155,295,120,90,0.632,0.37301796385891,0.237265605832236,,,,,,,,,,,,,,
1000,175,295,120,110,0.634,0.444062055223116,0.715630954046302,,,,,,,,,,,,,,
950,175,295,120,110,0.64,0.392182373041893,0.892402462813189,,,,,,,,,,,,,,
1000,175,235,220,90,0.634,0.281211680240908,0.849111481074359,,,,,,,,,,,,,,
1000,175,335,20,110,0.638,0.0885850414081162,-0.0633541865258192,,,,,,,,,,,,,,
1200,155,295,320,130,0.638,0.272439688420595,1.14493318962303,,,,,,,,,,,,,,
1100,175,335,70,70,0.638,-0.0301324677993398,-0.382156191214183,,,,,,,,,,,,,,
1200,135,215,420,110,0.638,-0.157899827299151,-0.0455327323766677,,,,,,,,,,,,,,
1200,175,215,420,50,0.634,-0.236695178487799,-0.0621276087098856,,,,,,,,,,,,,,
1150,135,295,420,130,0.64,-0.608065713969463,-1.97923265919583,,,,,,,,,,,,,,
950,115,315,420,110,0.642,-1.44360382313603,-1.06651446086885,,,,,,,,,,,,,,
950,135,255,20,90,0.642,-0.192873382802651,-0.110505280803028,,,,,,,,,,,,,,
1100,155,255,170,50,0.642,0.0228228631872511,-0.311086829526271,,,,,,,,,,,,,,
950,155,255,420,50,0.638,-0.852070993518199,0.748099190350424,,,,,,,,,,,,,,
1000,175,335,170,90,0.632,0.435219842461239,2.06125896976159,,,,,,,,,,,,,,
1200,195,315,420,150,0.638,-0.656334562132757,-1.84935971397935,,,,,,,,,,,,,,
1150,195,255,70,150,0.638,0.239710516929965,-0.0185119446080149,,,,,,,,,,,,,,
1100,195,215,120,50,0.636,-0.359991980289075,-0.409934571163265,,,,,,,,,,,,,,
1200,175,215,170,150,0.64,0.434505486742763,0.267569293049417,,,,,,,,,,,,,,
1200,175,255,70,110,0.638,-0.207214698133627,-0.196004969737216,,,,,,,,,,,,,,
1050,155,255,420,130,0.636,-0.872571587097033,-1.63651238709677,,,,,,,,,,,,,,
1200,195,275,120,110,0.632,0.0738397275838212,-0.241821258744144,,,,,,,,,,,,,,
1050,135,215,170,110,0.634,0.435692486842629,1.48043829809896,,,,,,,,,,,,,,
1000,175,255,20,90,0.634,-0.246923905180918,-0.104805301540748,,,,,,,,,,,,,,
1100,135,315,70,90,0.632,0.164552812101072,-0.300264084091563,,,,,,,,,,,,,,
1200,155,255,270,70,0.64,0.108430640800984,-0.485693789206217,,,,,,,,,,,,,,
1100,195,215,170,50,0.634,-0.163473928437803,-0.47126346195994,,,,,,,,,,,,,,
1200,175,335,70,110,0.64,0.052508608033687,-0.0275308991369377,,,,,,,,,,,,,,
1200,175,335,270,110,0.634,0.33292842455145,1.36499568012874,,,,,,,,,,,,,,
950,195,215,20,150,0.634,-0.0973644257039066,-0.0789389399517978,,,,,,,,,,,,,,
1150,155,335,170,150,0.638,0.817813935672473,1.88087987918313,,,,,,,,,,,,,,
1050,155,255,20,130,0.636,0.0286541120137604,0.128316635122848,,,,,,,,,,,,,,
1200,135,255,370,90,0.634,0.00746136596219227,-0.00516389190520918,,,,,,,,,,,,,,
1150,175,295,370,150,0.636,-0.224523087572845,-0.929426352029219,,,,,,,,,,,,,,
1100,175,215,70,70,0.642,-0.406814039199799,0.0103487098845381,,,,,,,,,,,,,,
950,155,275,320,110,0.642,-0.250769788904946,-2.15239658615115,,,,,,,,,,,,,,
950,175,215,20,130,0.636,-0.147020999206224,-0.0851800564858124,,,,,,,,,,,,,,
1100,175,235,170,70,0.638,0.0898395327814239,-0.442402807467387,,,,,,,,,,,,,,
1100,115,315,170,90,0.636,0.516402572368345,1.70410837041624,,,,,,,,,,,,,,
1150,195,315,420,110,0.634,-0.741574220205515,-1.4344878056489,,,,,,,,,,,,,,
1000,195,275,70,150,0.64,0.39479660046046,0.329619700208405,,,,,,,,,,,,,,
1000,175,215,270,110,0.636,0.181710073732148,0.304366627527422,,,,,,,,,,,,,,
1150,155,235,170,110,0.64,0.347059722414818,0.459492645424894,,,,,,,,,,,,,,
1150,195,335,420,110,0.634,-0.822803616915059,-1.57518349630009,,,,,,,,,,,,,,
1150,155,275,420,110,0.632,-0.521714002989447,-0.644427388915258,,,,,,,,,,,,,,
1150,175,235,20,50,0.638,-1.06671953075665,-0.586706079930152,,,,,,,,,,,,,,
1100,175,295,270,50,0.638,0.0708381039122008,-0.125296366230461,,,,,,,,,,,,,,
1200,155,255,20,50,0.642,-1.19606719999221,-0.391175145743105,,,,,,,,,,,,,,
950,175,295,320,50,0.64,-0.241236654350918,0.161145629608127,,,,,,,,,,,,,,
1150,195,295,320,90,0.634,0.0148232784812175,0.0594118225218782,,,,,,,,,,,,,,
1150,155,215,20,130,0.632,-0.310256528523142,-0.0954616646487844,,,,,,,,,,,,,,
1100,175,255,70,150,0.642,0.376778243177379,0.607403499699228,,,,,,,,,,,,,,
1000,155,235,420,70,0.64,-0.716387912610216,-0.238574435113731,,,,,,,,,,,,,,
950,155,315,420,90,0.642,-1.32824792441154,-0.12890394804203,,,,,,,,,,,,,,
1000,175,295,20,150,0.632,0.22293752015436,-0.0809591857662765,,,,,,,,,,,,,,
1150,135,235,120,70,0.636,-0.138731323397681,-0.900565697536666,,,,,,,,,,,,,,
1050,115,335,70,150,0.636,0.721075298694291,1.1485407714346,,,,,,,,,,,,,,
1200,115,315,370,110,0.638,-0.0341703029368778,0.293543882092714,,,,,,,,,,,,,,
1200,175,315,370,90,0.632,-0.184246801722198,-0.165701282520035,,,,,,,,,,,,,,
1050,175,295,20,150,0.632,0.236671654051747,-0.00480313372405226,,,,,,,,,,,,,,
1150,175,315,320,130,0.64,0.128380523020181,0.283803411201478,,,,,,,,,,,,,,
1200,195,215,170,50,0.632,-0.479974248823234,-0.176524027954743,,,,,,,,,,,,,,
1150,135,215,220,50,0.638,-0.0288053488111659,-1.75917016869012,,,,,,,,,,,,,,
1100,135,215,70,70,0.638,-0.33912604329838,-0.149827922549131,,,,,,,,,,,,,,
1000,195,275,420,90,0.64,-0.98875379359383,-0.453225552902094,,,,,,,,,,,,,,
1150,175,215,420,150,0.642,-0.447780049979036,-0.485693789206217,,,,,,,,,,,,,,
950,135,335,420,110,0.634,-1.54423545790465,-0.435187643844249,,,,,,,,,,,,,,
1200,135,215,370,130,0.64,0.134759986826456,0.459492645424894,,,,,,,,,,,,,,
950,135,215,170,70,0.636,0.20144655129637,0.149601367811106,,,,,,,,,,,,,,
1050,195,315,370,90,0.636,-0.520310394795153,-1.22164047876632,,,,,,,,,,,,,,
1200,135,335,370,130,0.632,-0.0968645805310429,-0.181213884309782,,,,,,,,,,,,,,
950,115,335,320,90,0.642,-0.319315640674679,-3.00739347549303,,,,,,,,,,,,,,
1100,175,295,20,130,0.636,0.0497950535031659,-0.0786142575887565,,,,,,,,,,,,,,
1100,135,215,320,110,0.64,0.189857484736154,0.892402462813189,,,,,,,,,,,,,,
1100,175,255,20,150,0.636,0.0717978710077816,-0.0655187356127606,,,,,,,,,,,,,,
1150,135,255,220,70,0.642,0.20947819601302,0.372910681947235,,,,,,,,,,,,,,
1050,135,215,170,110,0.636,0.435692562440964,2.082904460631,,,,,,,,,,,,,,
1050,155,255,220,50,0.634,0.159114100689277,-0.539807516379753,,,,,,,,,,,,,,
1050,155,335,70,130,0.632,0.527652869736899,0.499176045352154,,,,,,,,,,,,,,
1000,135,255,220,110,0.636,0.436948654557091,1.9422087699798,,,,,,,,,,,,,,
950,175,315,220,110,0.634,0.294472636757384,0.448669899990187,,,,,,,,,,,,,,
1100,155,215,70,70,0.632,-0.371121931366278,-0.878920206667251,,,,,,,,,,,,,,
1050,135,215,220,90,0.638,0.344851945336365,1.74739935215507,,,,,,,,,,,,,,
1000,195,275,120,130,0.64,0.453256487417658,0.726453699481009,,,,,,,,,,,,,,
1000,175,235,370,130,0.642,-0.510963961372624,0.112804033333101,,,,,,,,,,,,,,
1100,195,235,320,50,0.632,-0.0721498219620083,-0.0767816060284794,,,,,,,,,,,,,,
1150,115,335,320,70,0.64,0.0580876870860347,0.47392297267117,,,,,,,,,,,,,,
1050,155,255,270,90,0.642,0.248621284434103,0.362087936512528,,,,,,,,,,,,,,
950,135,295,320,110,0.636,-0.270442717454283,-2.72600209419064,,,,,,,,,,,,,,
950,195,215,220,150,0.632,0.248500389183367,0.2718983912233,,,,,,,,,,,,,,
1050,115,315,220,150,0.64,0.706042432481645,1.56341267976505,,,,,,,,,,,,,,
1200,195,215,20,130,0.632,-0.571107072638671,-0.0968325457371806,,,,,,,,,,,,,,
1100,135,235,370,90,0.636,-0.123041140112524,-0.131068497128972,,,,,,,,,,,,,,
1200,115,295,320,150,0.638,0.42529409053332,1.85201922469058,,,,,,,,,,,,,,
1100,175,215,220,50,0.638,-0.00599408427960846,-0.63721222529212,,,,,,,,,,,,,,
1000,135,235,20,130,0.634,0.0129398325786712,-0.105057832267558,,,,,,,,,,,,,,
1100,115,315,320,70,0.638,0.0358679095127936,0.255303514890082,,,,,,,,,,,,,,
950,155,215,320,90,0.638,-0.13421996553459,-0.405966231170539,,,,,,,,,,,,,,
950,195,315,220,130,0.642,0.276058048564037,-0.0709842220572878,,,,,,,,,,,,,,
1000,135,335,20,130,0.632,0.268601587458777,-0.0737764903794424,,,,,,,,,,,,,,
1200,135,215,320,130,0.64,0.349895817447357,0.881579717378482,,,,,,,,,,,,,,
1150,195,295,320,90,0.64,0.0148234965714416,0.0691522934131148,,,,,,,,,,,,,,
1050,155,235,20,70,0.638,-0.510642863907361,0.0994559806302954,,,,,,,,,,,,,,
1050,135,315,270,110,0.64,0.318610424491308,0.488353299917447,,,,,,,,,,,,,,
1200,195,295,220,150,0.632,0.572346658734595,0.690377881365318,,,,,,,,,,,,,,
1050,135,315,20,50,0.642,-0.420142503086455,-0.0384618720259922,,,,,,,,,,,,,,
1150,175,295,20,90,0.632,-0.430232818410127,-0.251200971454223,,,,,,,,,,,,,,
1000,195,315,120,130,0.64,0.524819690590308,1.01145266259497,,,,,,,,,,,,,,
1200,135,275,370,90,0.638,-0.0253342090425388,0.167639276868952,,,,,,,,,,,,,,
1050,135,315,370,70,0.64,-0.42538042110466,-1.46695604195302,,,,,,,,,,,,,,
1200,195,315,320,70,0.64,-0.0597859699694938,0.111000242427317,,,,,,,,,,,,,,
1150,195,315,220,90,0.632,0.290548207359541,0.535251863467846,,,,,,,,,,,,,,
1150,115,315,120,50,0.638,-0.0701932555745453,-1.31183002405555,,,,,,,,,,,,,,
950,115,295,370,90,0.634,-0.684184195147067,-2.8125840576683,,,,,,,,,,,,,,
1100,115,315,220,150,0.634,0.785739872909936,3.08941978605879,,,,,,,,,,,,,,
1050,195,255,20,150,0.636,0.0761592165055989,0.0550827243479952,,,,,,,,,,,,,,
1000,135,255,420,90,0.632,-0.872427697816912,-1.05208413362257,,,,,,,,,,,,,,
1200,135,275,320,150,0.638,0.394535549302301,1.48765346172209,,,,,,,,,,,,,,
1100,175,215,220,130,0.632,0.444695615472641,0.277309763940653,,,,,,,,,,,,,,
1050,155,255,420,150,0.636,-0.964837959482431,-0.189511322476391,,,,,,,,,,,,,,
1000,175,275,320,150,0.634,-0.193878746325097,-1.63651238709677,,,,,,,,,,,,,,
1200,175,335,70,70,0.642,-0.355720805500976,-0.503731698264062,,,,,,,,,,,,,,
1000,155,295,220,130,0.638,0.474932892967397,2.15144851505081,,,,,,,,,,,,,,
1200,175,295,370,50,0.64,-0.233764381800482,-0.0590972399881676,,,,,,,,,,,,,,
950,155,275,370,130,0.64,-0.788620706262769,-1.59682898716951,,,,,,,,,,,,,,
1000,155,215,120,150,0.642,0.488421732578357,1.78708275208233,,,,,,,,,,,,,,
950,135,315,70,70,0.636,0.120158651783511,-0.0796965321322273,,,,,,,,,,,,,,
1000,155,295,420,50,0.632,-0.883998878595114,-0.341029758562295,,,,,,,,,,,,,,
1200,155,335,420,70,0.634,-0.560524258078225,-0.150910197092602,,,,,,,,,,,,,,
1100,195,215,120,70,0.64,-0.186566886605985,-0.161732942527309,,,,,,,,,,,,,,
950,175,215,420,150,0.632,-1.25950249705706,-0.360510700344768,,,,,,,,,,,,,,
950,175,235,70,90,0.642,-0.00460811233511205,0.129759667847476,,,,,,,,,,,,,,
1000,195,215,220,150,0.634,0.358762276835638,0.293543882092714,,,,,,,,,,,,,,
950,155,235,170,50,0.642,0.120358322760089,1.36138809831718,,,,,,,,,,,,,,
1100,175,275,270,110,0.632,0.309702399682556,0.917655535494173,,,,,,,,,,,,,,
1200,155,315,220,70,0.634,0.168806718836794,-1.42005747840262,,,,,,,,,,,,,,
1100,195,215,420,150,0.638,-0.671253482108449,-0.460440716525233,,,,,,,,,,,,,,
950,175,255,120,50,0.632,0.0204512606159799,-0.63721222529212,,,,,,,,,,,,,,
950,195,275,420,90,0.632,-1.15224054310376,0.0496713516306415,,,,,,,,,,,,,,
1000,135,315,170,110,0.638,0.576095530039067,2.50859911439616,,,,,,,,,,,,,,
1050,175,275,320,130,0.64,-0.0244399785305145,-0.428333238402267,,,,,,,,,,,,,,
1000,155,315,320,110,0.634,-0.182305996267149,-2.49872444006179,,,,,,,,,,,,,,
1200,195,235,220,150,0.638,0.472171965209215,0.466707809048032,,,,,,,,,,,,,,
1050,155,255,170,130,0.638,0.585179030864769,3.60530398511317,,,,,,,,,,,,,,
950,155,275,20,110,0.636,-0.0474890847334821,-0.126017882592775,,,,,,,,,,,,,,
1200,135,255,420,70,0.64,-0.26863193974526,-0.0957502711937099,,,,,,,,,,,,,,
950,175,235,170,130,0.642,0.38533844254582,0.924870699117311,,,,,,,,,,,,,,
1000,195,255,220,150,0.642,0.398310260343282,0.0121525007903226,,,,,,,,,,,,,,
1000,175,275,270,50,0.634,0.0669067727024855,0.0424561880075033,,,,,,,,,,,,,,
950,175,255,220,110,0.632,0.280680093185965,0.946516189986726,,,,,,,,,,,,,,
1100,175,295,370,50,0.638,-0.321921109074875,0.0114309844280088,,,,,,,,,,,,,,
1200,195,275,220,130,0.632,0.427306916716225,-0.0587725576251264,,,,,,,,,,,,,,
1200,155,295,370,110,0.636,-0.0673560372848421,0.00529809534834128,,,,,,,,,,,,,,
950,155,235,70,110,0.638,0.133401535691124,0.000608238993301418,,,,,,,,,,,,,,
1200,135,275,320,110,0.636,0.266727313523822,0.76613709940827,,,,,,,,,,,,,,
1200,135,255,370,90,0.638,0.00746150682093916,0.163310178695069,,,,,,,,,,,,,,
1050,115,335,120,70,0.632,0.351140327542383,1.04031331708752,,,,,,,,,,,,,,
1200,135,335,170,90,0.634,0.350033047366986,-0.839236806739991,,,,,,,,,,,,,,
1100,195,335,270,90,0.64,0.183305911134803,0.304366627527422,,,,,,,,,,,,,,
1050,135,215,420,130,0.642,-0.69789887025856,-0.438795225655818,,,,,,,,,,,,,,
1200,195,255,320,130,0.636,0.184085302544146,0.365695518324097,,,,,,,,,,,,,,
950,195,215,70,130,0.634,0.0926821287487547,-0.0727880129630724,,,,,,,,,,,,,,
950,135,255,120,90,0.642,0.292173396166695,0.975376844479279,,,,,,,,,,,,,,
1050,135,275,20,130,0.642,0.122804271122997,-0.10747491208131,,,,,,,,,,,,,,
1050,195,275,20,130,0.64,0.011714593626424,-0.0679358154265119,,,,,,,,,,,,,,
950,195,315,20,110,0.632,-0.0182430947740588,-0.107835670262466,,,,,,,,,,,,,,
950,135,295,270,150,0.636,0.0910759285287073,-0.763477588697039,,,,,,,,,,,,,,
1100,195,315,370,50,0.64,-0.400038832250645,-0.0957502711937099,,,,,,,,,,,,,,
1200,175,255,420,150,0.634,-0.396741707244642,-0.424725656590698,,,,,,,,,,,,,,
1050,175,335,70,130,0.632,0.486147107534097,0.441454736367048,,,,,,,,,,,,,,
1000,175,315,20,150,0.636,0.268589845589878,-0.0414561649295946,,,,,,,,,,,,,,
1050,135,295,220,50,0.636,0.231159607798692,-0.183378433396724,,,,,,,,,,,,,,
1000,175,275,20,130,0.636,0.0643703051442159,-0.0830876590351023,,,,,,,,,,,,,,
1150,195,235,120,150,0.636,0.38986660973124,-0.0109360228037198,,,,,,,,,,,,,,
1050,195,275,220,110,0.642,0.380032061340282,0.92847828092888,,,,,,,,,,,,,,
1100,195,275,420,70,0.642,-0.635732805366314,-0.482086207394647,,,,,,,,,,,,,,
950,175,335,420,150,0.64,-1.82587238390963,-0.14297351710715,,,,,,,,,,,,,,
1150,155,315,20,130,0.642,0.0394585786931243,-0.0206764936949564,,,,,,,,,,,,,,
1150,175,235,270,90,0.638,0.20791148736939,0.107031902434591,,,,,,,,,,,,,,
1150,175,295,270,110,0.638,0.333503545178297,1.31448953476678,,,,,,,,,,,,,,
1150,195,315,170,70,0.638,0.11960248395487,-0.143695033469464,,,,,,,,,,,,,,
950,195,215,420,90,0.642,-0.901503124233673,-0.282947691396032,,,,,,,,,,,,,,
1050,135,255,20,150,0.64,0.197412498761232,-0.0703889710583789,,,,,,,,,,,,,,
1000,195,215,70,50,0.638,-0.386426278899438,-0.248314906004968,,,,,,,,,,,,,,
950,155,215,70,150,0.634,0.255375379573703,-0.0540105496338551,,,,,,,,,,,,,,
1050,155,235,120,90,0.642,0.207094365040875,-0.413902911155991,,,,,,,,,,,,,,
950,195,315,270,150,0.638,-0.0400630238480533,-1.51024702369185,,,,,,,,,,,,,,
1150,155,215,20,70,0.636,-0.901234866039338,-0.353656294902787,,,,,,,,,,,,,,
950,155,255,220,130,0.636,0.345231011290994,1.58505817063446,,,,,,,,,,,,,,
1050,195,275,370,70,0.64,-0.381661172970952,-0.449617971090525,,,,,,,,,,,,,,
1100,195,255,120,90,0.634,0.102476712786196,-0.284390724120659,,,,,,,,,,,,,,
1050,195,315,20,90,0.642,-0.16161329906793,-0.11952423533195,,,,,,,,,,,,,,
1000,195,295,120,50,0.636,0.0542276472299426,1.41550182549071,,,,,,,,,,,,,,
1200,155,315,170,150,0.642,0.741445433884921,1.9782845880955,,,,,,,,,,,,,,
1150,135,335,120,130,0.64,0.663302491964572,0.932085862740449,,,,,,,,,,,,,,
1000,135,315,320,150,0.632,-0.207102112518777,-2.7079641851328,,,,,,,,,,,,,,
1150,175,275,420,50,0.64,-0.476840040992461,0.23798712219455,,,,,,,,,,,,,,
1000,195,295,20,70,0.634,-0.305885834885536,-0.190593597019862,,,,,,,,,,,,,,
1100,175,295,320,110,0.642,0.042598460364891,-0.210074538802335,,,,,,,,,,,,,,
1000,155,295,320,70,0.636,-0.132153437576002,-1.42005747840262,,,,,,,,,,,,,,
1100,115,315,120,70,0.634,0.245207370748107,-0.188068289751764,,,,,,,,,,,,,,
950,135,315,270,50,0.632,0.0292098730924595,-0.380713158489555,,,,,,,,,,,,,,
1050,195,275,370,150,0.638,-0.545838307497972,0.109917967883846,,,,,,,,,,,,,,
1000,195,275,220,70,0.632,0.211073752184186,0.60018833607609,,,,,,,,,,,,,,
950,135,215,170,150,0.638,0.475886701034427,0.957338935421433,,,,,,,,,,,,,,
950,175,295,370,90,0.632,-0.712548168598254,-0.4222003493226,,,,,,,,,,,,,,
950,195,215,120,150,0.632,0.32011022983414,0.0251397953119715,,,,,,,,,,,,,,
1000,115,315,20,130,0.642,0.253164733619301,0.163310178695069,,,,,,,,,,,,,,
1200,155,335,20,50,0.636,-0.907631402295367,-0.619174316234274,,,,,,,,,,,,,,
1000,155,295,270,70,0.634,0.136174301158758,0.163670936876226,,,,,,,,,,,,,,
950,175,315,70,70,0.632,0.071250073321071,-0.361592974888239,,,,,,,,,,,,,,
950,175,215,170,110,0.638,0.293466605942989,0.423416827309203,,,,,,,,,,,,,,
1050,175,315,320,130,0.64,-0.0919183227144931,-1.45252571470674,,,,,,,,,,,,,,
1100,195,275,270,50,0.634,0.0266051527491582,0.00601961171065511,,,,,,,,,,,,,,
950,155,295,320,90,0.634,-0.258598942102302,-1.85296729579091,,,,,,,,,,,,,,
1050,175,335,70,110,0.642,0.358013654777269,-0.347523405823119,,,,,,,,,,,,,,
950,135,235,420,110,0.638,-1.07636782426801,-1.31183002405555,,,,,,,,,,,,,,
950,135,295,70,130,0.634,0.400901251612049,0.206601160433898,,,,,,,,,,,,,,
950,195,295,170,110,0.64,0.369496955300224,1.18100900773872,,,,,,,,,,,,,,
950,155,255,370,150,0.64,-0.814541682658273,-1.65455029615461,,,,,,,,,,,,,,
1000,175,235,70,110,0.634,0.120943688829083,-0.111948313527655,,,,,,,,,,,,,,
1200,135,315,20,150,0.642,0.110906146642765,-0.0235625591442117,,,,,,,,,,,,,,
1050,175,315,120,130,0.64,0.602740167019728,-0.770692752320177,,,,,,,,,,,,,,
1100,115,295,270,90,0.64,0.353410399350033,2.23803047852847,,,,,,,,,,,,,,
1200,155,215,170,90,0.632,-0.000248726216233841,-0.262023716888931,,,,,,,,,,,,,,
1200,155,235,370,70,0.638,-0.0522044065135789,-0.174720237048958,,,,,,,,,,,,,,
1150,155,215,220,50,0.632,-0.066833264641291,0.254942756708925,,,,,,,,,,,,,,
1150,135,335,420,90,0.632,-0.693224920481749,-1.20721015152004,,,,,,,,,,,,,,
1100,155,335,320,130,0.636,0.0384154502277214,-0.857274715797836,,,,,,,,,,,,,,
1000,135,215,370,90,0.636,-0.316384716787518,-0.684110788842518,,,,,,,,,,,,,,
1200,175,255,320,150,0.638,0.296228017077628,0.802212917523961,,,,,,,,,,,,,,
1150,175,215,20,70,0.64,-0.932437341731196,-0.16858734796929,,,,,,,,,,,,,,
1000,175,255,220,50,0.642,0.146613529593281,-0.0127398137095043,,,,,,,,,,,,,,
1050,155,335,70,50,0.64,-0.07083482935065,-0.0573295249004987,,,,,,,,,,,,,,
1000,195,215,270,110,0.634,0.141109105476819,0.0893547515579019,,,,,,,,,,,,,,
1000,175,315,270,150,0.636,0.163141642190916,-0.907780861159804,,,,,,,,,,,,,,
1000,175,335,320,110,0.632,-0.255338381601857,-2.33999084035275,,,,,,,,,,,,,,
1150,135,295,70,50,0.638,-0.431520137533603,-1.34790584217124,,,,,,,,,,,,,,
1150,195,335,70,50,0.638,-0.411131017408256,-0.666072879784673,,,,,,,,,,,,,,
1100,175,255,170,150,0.638,0.640752959428277,1.22429998947755,,,,,,,,,,,,,,
1050,175,295,220,90,0.636,0.363240654459533,1.21708482585441,,,,,,,,,,,,,,
1100,135,215,420,110,0.636,-0.451761923315808,-0.622781898045843,,,,,,,,,,,,,,
1200,115,315,420,150,0.64,-0.489586831024337,-1.26493146050515,,,,,,,,,,,,,,
1050,195,275,170,70,0.642,0.205427188857679,-0.11952423533195,,,,,,,,,,,,,,
1050,155,315,70,110,0.642,0.353707095808918,-0.297738776823465,,,,,,,,,,,,,,
1100,115,295,170,50,0.638,0.171997712997471,-0.611959152611136,,,,,,,,,,,,,,
1100,175,315,20,90,0.636,-0.222476672742031,-0.228833964222495,,,,,,,,,,,,,,
1150,115,295,270,90,0.64,0.369285363023265,1.99993007896491,,,,,,,,,,,,,,
1050,175,315,20,110,0.642,0.0229014593056451,-0.0676472088815864,,,,,,,,,,,,,,
1200,195,235,70,90,0.64,-0.534493022403582,-0.263466749613558,,,,,,,,,,,,,,
950,195,295,120,70,0.638,0.17670261590639,0.0200891807757747,,,,,,,,,,,,,,
950,135,255,220,150,0.642,0.399751769242305,2.13341060599297,,,,,,,,,,,,,,
1150,175,315,70,130,0.636,0.317938796165916,-0.0551288999954416,,,,,,,,,,,,,,
1100,135,335,420,150,0.642,-1.06025044199658,-2.11632076803546,,,,,,,,,,,,,,
1000,135,215,70,150,0.634,0.356830894922576,-0.103686951179162,,,,,,,,,,,,,,
1200,175,275,120,70,0.634,-0.263000502315364,-0.608351570799567,,,,,,,,,,,,,,
1050,115,295,220,90,0.634,0.469357737850341,3.0172681498274,,,,,,,,,,,,,,
1100,175,255,20,150,0.638,0.0717979461140663,-0.0440536238339243,,,,,,,,,,,,,,
1000,135,215,120,130,0.634,0.437226997751124,-0.0860458761205889,,,,,,,,,,,,,,
1100,135,295,270,150,0.64,0.509648617435047,2.33182760562927,,,,,,,,,,,,,,
1150,195,255,120,70,0.634,-0.198232931331429,-0.590313661741721,,,,,,,,,,,,,,
1200,155,275,320,130,0.638,0.287001008198903,1.04392089889909,,,,,,,,,,,,,,
1200,115,295,370,110,0.632,0.0101860347389051,0.0810573133912929,,,,,,,,,,,,,,
1150,195,335,120,90,0.632,0.19771464905842,-0.485693789206217,,,,,,,,,,,,,,
950,175,295,370,90,0.638,-0.712547963138809,-0.557845425437599,,,,,,,,,,,,,,
1000,175,255,120,50,0.632,-0.0037840467556034,0.0298296516670113,,,,,,,,,,,,,,
1200,135,295,320,90,0.638,0.174712477417756,0.733668863104148,,,,,,,,,,,,,,
1150,175,215,20,150,0.632,-0.180972756910189,-0.0869116957553655,,,,,,,,,,,,,,
1050,195,275,120,50,0.642,-0.0580462021429069,-0.565060589060737,,,,,,,,,,,,,,
1100,175,235,220,130,0.636,0.479017904298749,0.946516189986726,,,,,,,,,,,,,,
1150,175,275,320,130,0.642,0.17376395283446,0.665124808684334,,,,,,,,,,,,,,
1200,155,255,70,150,0.634,0.216620074051648,-0.107042002263921,,,,,,,,,,,,,,
1100,155,295,220,70,0.632,0.287517401282956,-0.00768919917330756,,,,,,,,,,,,,,
950,155,215,270,90,0.642,0.104068378392394,0.336834863831544,,,,,,,,,,,,,,
1150,135,215,170,90,0.638,0.176142464899251,-0.0698117579685279,,,,,,,,,,,,,,
1000,195,275,120,130,0.638,0.453256412516273,0.549682190714122,,,,,,,,,,,,,,
1100,195,275,370,70,0.638,-0.299280886513859,-0.300985600453877,,,,,,,,,,,,,,
1200,195,315,120,130,0.634,0.35985167830276,-0.124574849868147,,,,,,,,,,,,,,
1000,155,275,370,70,0.638,-0.444982055087913,-0.907780861159804,,,,,,,,,,,,,,
1150,175,295,220,130,0.638,0.553565348736008,1.76543726121292,,,,,,,,,,,,,,
950,175,215,420,50,0.634,-0.694876875339213,0.47392297267117,,,,,,,,,,,,,,
