Period,Ax,Bx,Gap,Au,Lam,Predicted,Actual
950.0,195.0,335.0,20.0,110.0,0.636,-1.4182474946106132e-11,-3.45e-12
950.0,195.0,235.0,370.0,50.0,0.638,9.379345358414544e-11,7.29e-11
950.0,135.0,275.0,220.0,150.0,0.636,6.252868292140174e-10,6.55e-10
950.0,155.0,275.0,220.0,90.0,0.64,3.4093794015161015e-10,3.7e-10
950.0,135.0,295.0,420.0,130.0,0.638,-2.0375109955824658e-10,-2.18e-10
950.0,195.0,295.0,220.0,70.0,0.64,3.29387418115017e-11,3.17e-11
950.0,195.0,235.0,270.0,50.0,0.632,1.845957522653834e-11,-3.66e-12
950.0,195.0,315.0,370.0,110.0,0.64,-1.1958760837540603e-10,-8.940000000000001e-11
950.0,155.0,335.0,170.0,150.0,0.638,6.483517952988041e-10,6.52e-10
950.0,135.0,335.0,370.0,150.0,0.636,-3.2613592935914026e-10,-3.7300000000000006e-10
950.0,175.0,315.0,270.0,130.0,0.634,-4.534489349936197e-10,-4.81e-10
950.0,175.0,215.0,220.0,130.0,0.64,1.8721802661979766e-10,2.0399999999999997e-10
950.0,155.0,315.0,70.0,90.0,0.636,1.6089856341348488e-11,4.88e-11
950.0,175.0,215.0,220.0,50.0,0.642,1.9219829875223953e-10,1.5600000000000003e-10
950.0,195.0,215.0,120.0,90.0,0.638,2.8231103835693657e-11,2.95e-12
950.0,195.0,275.0,270.0,150.0,0.642,-2.2009560703615226e-10,-2.52e-10
950.0,175.0,335.0,320.0,70.0,0.638,-1.2005079155170606e-10,-1.18e-10
950.0,115.0,315.0,420.0,110.0,0.634,-2.6454440277254626e-10,-2.7e-10
950.0,135.0,215.0,270.0,150.0,0.634,2.0804291124047564e-10,2.32e-10
950.0,135.0,235.0,420.0,50.0,0.632,2.8453500780699275e-10,3.12e-10
950.0,155.0,255.0,70.0,90.0,0.636,-2.919370725828229e-11,-2.98e-11
950.0,155.0,235.0,170.0,130.0,0.634,3.3736740242875194e-10,3.1e-10
950.0,175.0,235.0,420.0,130.0,0.64,-1.303928384408048e-10,-1.19e-10
950.0,195.0,335.0,20.0,150.0,0.642,-2.008598103082571e-11,1.9200000000000002e-11
950.0,195.0,235.0,270.0,90.0,0.636,-1.5153929535466255e-11,-2.3399999999999998e-11
950.0,155.0,295.0,170.0,70.0,0.632,2.582737781534991e-10,2.52e-10
950.0,195.0,235.0,70.0,50.0,0.638,-7.346013952142464e-11,-9.879999999999998e-11
950.0,175.0,235.0,70.0,110.0,0.632,-1.9650720589965414e-11,-2.24e-11
950.0,135.0,255.0,20.0,110.0,0.634,-3.245513486192331e-11,-1.04e-11
950.0,155.0,315.0,220.0,110.0,0.64,2.9304552249835034e-10,3.24e-10
950.0,175.0,235.0,170.0,130.0,0.632,2.592926040948705e-10,2.3e-10
950.0,195.0,295.0,220.0,70.0,0.634,2.9871761978617606e-11,5.529999999999999e-11
950.0,155.0,295.0,270.0,90.0,0.64,-2.0559042719998875e-10,-2.4e-10
950.0,135.0,335.0,370.0,70.0,0.634,-2.8934583871235944e-10,-2.74e-10
950.0,155.0,235.0,170.0,90.0,0.634,1.9480234872577096e-10,1.91e-10
950.0,155.0,335.0,170.0,50.0,0.642,1.9781516371494934e-10,2.33e-10
950.0,195.0,235.0,170.0,70.0,0.638,-1.1853461446973249e-11,1.4e-13
950.0,155.0,255.0,420.0,90.0,0.64,-1.8785440271934712e-10,-1.92e-10
950.0,175.0,295.0,270.0,50.0,0.638,2.7467872849701454e-11,-6.58e-12
950.0,175.0,235.0,70.0,50.0,0.636,-1.6913752845059505e-10,-1.85e-10
950.0,135.0,255.0,220.0,110.0,0.638,5.364250955743462e-10,5.67e-10
950.0,135.0,335.0,20.0,90.0,0.64,1.4117292444072824e-11,2.1999999999999995e-11
950.0,175.0,215.0,170.0,90.0,0.634,4.9968265075601545e-11,5.03e-11
950.0,195.0,315.0,170.0,70.0,0.636,1.8642779353924577e-10,1.85e-10
950.0,135.0,255.0,20.0,110.0,0.642,1.1031314647140904e-11,-1.71e-12
950.0,175.0,275.0,270.0,110.0,0.634,-1.910118596758435e-10,-2.0500000000000002e-10
950.0,195.0,315.0,220.0,150.0,0.642,-1.3941075149227157e-11,6.169999999999999e-13
950.0,155.0,335.0,170.0,70.0,0.638,2.8374482380832347e-10,3.25e-10
950.0,175.0,295.0,70.0,110.0,0.64,6.399417211120281e-11,8.49e-11
950.0,195.0,315.0,120.0,110.0,0.632,2.922240199588804e-10,2.48e-10
950.0,155.0,315.0,70.0,110.0,0.636,6.050835552481582e-11,9.480000000000001e-11
950.0,135.0,255.0,20.0,150.0,0.634,-3.057047374610332e-12,-1.900000000000001e-13
950.0,155.0,275.0,370.0,130.0,0.64,-4.528250618077381e-10,-4.22e-10
950.0,155.0,295.0,320.0,50.0,0.638,5.434411193462761e-11,3.27e-11
950.0,155.0,315.0,420.0,150.0,0.636,-6.619102835975901e-11,-8.31e-11
950.0,115.0,315.0,170.0,70.0,0.636,6.745488466972027e-10,6.94e-10
950.0,135.0,275.0,320.0,130.0,0.632,-6.344912432532788e-10,-6.48e-10
950.0,135.0,255.0,120.0,110.0,0.632,1.7127208017132141e-10,1.5000000000000002e-10
950.0,115.0,315.0,320.0,90.0,0.632,-8.980188820787761e-10,-8.970000000000001e-10
950.0,175.0,295.0,20.0,70.0,0.632,-9.01921521909758e-11,-8.16e-11
950.0,195.0,315.0,220.0,150.0,0.634,-2.5380706095258346e-11,1.02e-12
950.0,155.0,215.0,320.0,130.0,0.634,-1.7100886932819365e-10,-1.71e-10
950.0,195.0,215.0,120.0,130.0,0.64,6.077059225274327e-11,3.94e-11
950.0,195.0,335.0,70.0,130.0,0.636,8.379322259911198e-11,1.14e-10
950.0,195.0,275.0,20.0,50.0,0.64,-1.3902630169238793e-11,-3.18e-11
950.0,155.0,315.0,370.0,70.0,0.636,-9.596069702778529e-11,-7.66e-11
950.0,195.0,335.0,420.0,150.0,0.642,2.1601774711468067e-10,2.98e-10
950.0,195.0,295.0,320.0,50.0,0.642,1.5707008995929542e-10,1.18e-10
950.0,155.0,215.0,220.0,90.0,0.634,1.4836155058561848e-10,1.5399999999999999e-10
950.0,195.0,235.0,20.0,90.0,0.632,-1.906937918245653e-11,-2.8999999999999997e-11
950.0,195.0,235.0,420.0,90.0,0.638,-8.127837633899244e-12,4.75e-12
950.0,175.0,215.0,70.0,70.0,0.636,-8.151788466606533e-11,-1.0799999999999999e-10
950.0,135.0,255.0,20.0,70.0,0.638,-7.010341781855521e-11,-4.03e-11
950.0,195.0,315.0,320.0,50.0,0.64,9.614628194858262e-11,4.62e-11
950.0,155.0,275.0,120.0,110.0,0.632,2.034199786644146e-10,1.89e-10
950.0,135.0,295.0,270.0,110.0,0.642,-1.499078271620432e-10,-1.68e-10
950.0,115.0,295.0,370.0,130.0,0.642,-7.927362008592829e-10,-7.479999999999999e-10
950.0,175.0,315.0,370.0,90.0,0.636,-9.193771659513136e-11,-8.26e-11
950.0,155.0,315.0,20.0,70.0,0.642,-1.0532368604227716e-10,-4.27e-11
950.0,195.0,255.0,320.0,90.0,0.638,-1.2343189734461563e-10,-1.46e-10
950.0,115.0,295.0,120.0,70.0,0.64,3.9439778769174204e-10,3.5399999999999997e-10
950.0,175.0,275.0,320.0,110.0,0.636,-3.9393444122968177e-10,-3.99e-10
950.0,135.0,275.0,370.0,150.0,0.632,-6.24134188700127e-10,-5.78e-10
950.0,155.0,255.0,420.0,130.0,0.638,-1.935640530741377e-10,-1.87e-10
950.0,195.0,255.0,420.0,90.0,0.64,-3.138350937885642e-11,-3.03e-11
950.0,195.0,275.0,320.0,110.0,0.642,-3.5422011604399224e-10,-3.47e-10
950.0,195.0,315.0,220.0,90.0,0.632,-2.0348823923314334e-11,1.75e-12
950.0,195.0,335.0,170.0,50.0,0.642,1.417356265074112e-10,3.76e-10
950.0,175.0,335.0,320.0,50.0,0.636,-5.338351581984016e-11,-2.85e-11
950.0,115.0,315.0,20.0,150.0,0.638,3.950883300834826e-11,1.4700000000000005e-11
950.0,155.0,335.0,320.0,90.0,0.64,-5.383247242904101e-10,-4.73e-10
950.0,175.0,295.0,420.0,70.0,0.642,8.63219284721633e-11,1.16e-10
950.0,135.0,315.0,220.0,50.0,0.634,9.185840936933091e-11,9.79e-11
950.0,155.0,295.0,170.0,150.0,0.634,6.276566696159698e-10,6.07e-10
950.0,115.0,335.0,320.0,150.0,0.636,-9.50257738849764e-10,-9.09e-10
950.0,135.0,335.0,270.0,150.0,0.634,-5.412646838315197e-10,-5.94e-10
950.0,155.0,255.0,370.0,150.0,0.632,-4.3773752337942555e-10,-4.13e-10
950.0,135.0,255.0,270.0,150.0,0.636,1.1797851470756435e-10,1.41e-10
950.0,155.0,295.0,70.0,150.0,0.642,7.233237028560218e-11,1.0100000000000001e-10
950.0,135.0,315.0,20.0,50.0,0.638,-1.3131278004058227e-10,-1.04e-10
950.0,135.0,295.0,220.0,70.0,0.64,2.7987338340241694e-10,3.04e-10
950.0,195.0,255.0,70.0,110.0,0.64,1.642140613506097e-11,3.54e-11
950.0,155.0,235.0,20.0,50.0,0.638,-8.18977224765869e-11,-8.44e-11
950.0,135.0,275.0,170.0,110.0,0.638,6.21788361022702e-10,5.94e-10
950.0,135.0,335.0,170.0,110.0,0.634,8.423028389970709e-10,8.06e-10
950.0,155.0,315.0,220.0,90.0,0.64,2.4376178623306385e-10,2.74e-10
950.0,195.0,235.0,170.0,50.0,0.64,3.9036827295868985e-11,-4.65e-11
950.0,195.0,275.0,370.0,70.0,0.638,5.105093681363696e-11,2.8200000000000003e-11
950.0,115.0,315.0,170.0,150.0,0.64,8.44922143466788e-10,8.13e-10
950.0,155.0,295.0,120.0,130.0,0.64,3.0691493470847083e-10,3.18e-10
950.0,195.0,275.0,70.0,50.0,0.64,-1.463963734683643e-10,-7.15e-11
950.0,135.0,315.0,420.0,70.0,0.642,9.026664825585888e-12,6.23e-11
950.0,155.0,235.0,120.0,110.0,0.634,1.0444880081905518e-10,9.07e-11
950.0,175.0,295.0,170.0,70.0,0.636,1.8026017506592292e-10,1.66e-10
950.0,115.0,335.0,220.0,90.0,0.632,5.808863039176465e-10,6.47e-10
950.0,155.0,215.0,270.0,50.0,0.636,-2.656488228610906e-11,-3.39e-11
950.0,135.0,235.0,320.0,90.0,0.632,-2.1835286200088204e-10,-2e-10
950.0,135.0,315.0,120.0,90.0,0.634,3.5188223453343685e-10,3.74e-10
950.0,195.0,255.0,70.0,90.0,0.638,-2.5323513774936972e-11,-2.57e-11
950.0,155.0,275.0,20.0,130.0,0.636,1.3215508043242533e-12,-2.11e-12
950.0,115.0,295.0,370.0,130.0,0.634,-7.617277719840645e-10,-7.479999999999999e-10
950.0,115.0,315.0,320.0,90.0,0.634,-8.936582775654123e-10,-8.82e-10
950.0,195.0,235.0,320.0,150.0,0.636,-1.7593855332934023e-10,-1.9799999999999996e-10
950.0,135.0,215.0,270.0,130.0,0.64,2.1982282316989422e-10,2.32e-10
950.0,155.0,215.0,370.0,50.0,0.642,-2.3290146883198766e-10,-2.6e-10
950.0,115.0,295.0,320.0,90.0,0.64,-6.49556891216052e-10,-6.89e-10
950.0,135.0,335.0,270.0,50.0,0.638,-2.4530455602535712e-11,-6.45e-11
950.0,155.0,215.0,20.0,90.0,0.64,-1.125201606090128e-12,6.18e-12
950.0,155.0,315.0,370.0,130.0,0.636,-2.9075284180764057e-10,-3e-10
950.0,135.0,255.0,320.0,50.0,0.642,-8.882491865573032e-11,-6.97e-11
950.0,135.0,235.0,120.0,150.0,0.64,1.5767868249642355e-10,1.5500000000000003e-10
950.0,175.0,315.0,20.0,50.0,0.632,-1.0275563644696287e-10,-8.889999999999999e-11
950.0,135.0,335.0,70.0,110.0,0.642,9.672834331166315e-11,1.33e-10
950.0,195.0,315.0,420.0,70.0,0.634,1.0115518034273809e-10,5.55e-11
950.0,155.0,315.0,170.0,150.0,0.632,7.357493886377715e-10,6.69e-10
950.0,195.0,215.0,20.0,130.0,0.632,1.3319569033911397e-11,-4e-12
950.0,175.0,275.0,420.0,150.0,0.632,-2.7311133795695522e-11,-6.44e-11
950.0,155.0,295.0,120.0,50.0,0.638,-1.3020473524516747e-10,-1.51e-10
950.0,115.0,295.0,120.0,110.0,0.64,3.6777743588339156e-10,3.77e-10
950.0,195.0,295.0,420.0,110.0,0.636,-2.641122217776361e-11,3.14e-12
950.0,195.0,295.0,420.0,90.0,0.638,8.48759973486988e-12,3.39e-11
950.0,175.0,215.0,70.0,130.0,0.636,1.3873584815773836e-11,4.31e-12
950.0,195.0,275.0,420.0,70.0,0.638,9.896754715027876e-11,8.6e-11
950.0,155.0,275.0,20.0,130.0,0.642,3.592349384634613e-11,1.05e-11
950.0,135.0,255.0,320.0,90.0,0.632,-3.489558540345593e-10,-3.52e-10
950.0,175.0,235.0,20.0,110.0,0.638,1.4685054459634802e-11,-7.11e-12
950.0,175.0,235.0,370.0,70.0,0.634,1.822523624534789e-11,1.81e-11
950.0,155.0,255.0,70.0,130.0,0.64,3.855968383285816e-11,5.3199999999999995e-11
950.0,175.0,295.0,420.0,130.0,0.64,-7.640862865330581e-11,-6.69e-11
950.0,175.0,275.0,270.0,70.0,0.636,-9.398836652040733e-11,-6.53e-11
950.0,175.0,275.0,270.0,50.0,0.638,3.4040669959007726e-11,7.049999999999999e-12
950.0,195.0,235.0,320.0,130.0,0.64,-1.98499033188548e-10,-1.94e-10
950.0,175.0,315.0,370.0,70.0,0.638,7.791271823172488e-12,1.9899999999999997e-11
950.0,155.0,295.0,20.0,90.0,0.638,-2.641415652878555e-11,-2.69e-11
950.0,135.0,335.0,220.0,110.0,0.638,3.707583739923966e-10,4.02e-10
950.0,135.0,215.0,320.0,110.0,0.634,-1.4991576315061654e-10,-1.3e-10
950.0,175.0,235.0,170.0,50.0,0.64,-5.7319081865308386e-11,-7.900000000000001e-11
950.0,135.0,215.0,170.0,90.0,0.638,2.8213448230935213e-10,2.73e-10
950.0,155.0,215.0,170.0,110.0,0.642,2.756381848529444e-10,2.49e-10
950.0,175.0,275.0,20.0,130.0,0.64,2.6564197844337407e-11,6.730000000000001e-12
950.0,195.0,275.0,420.0,150.0,0.642,-2.876728869917747e-11,-4.829999999999999e-11
950.0,175.0,335.0,270.0,50.0,0.642,-1.493512816978589e-10,-3.44e-10
950.0,135.0,215.0,270.0,90.0,0.64,1.6826681943801644e-10,1.66e-10
950.0,175.0,335.0,70.0,130.0,0.64,1.0785457741903893e-10,1.39e-10
950.0,195.0,235.0,120.0,90.0,0.642,1.525453134606194e-10,1.33e-10
950.0,195.0,275.0,20.0,90.0,0.64,-3.5714507135662386e-11,-3.39e-12
950.0,175.0,235.0,170.0,110.0,0.634,2.1100296434086852e-10,2.01e-10
950.0,115.0,335.0,370.0,110.0,0.64,-5.884307919530855e-10,-5.72e-10
950.0,175.0,335.0,20.0,130.0,0.642,1.0465897526209848e-11,1.66e-11
950.0,195.0,235.0,120.0,70.0,0.632,-1.7734925822821015e-11,-4.5599999999999996e-11
950.0,155.0,255.0,220.0,50.0,0.634,-5.7073108848403e-11,-3.75e-11
950.0,135.0,275.0,370.0,50.0,0.636,7.211682742784206e-11,8.810000000000001e-11
950.0,175.0,295.0,320.0,70.0,0.642,-3.6935275247281443e-10,-3.48e-10
950.0,155.0,275.0,370.0,110.0,0.642,-4.710971605338984e-10,-4.54e-10
950.0,175.0,295.0,120.0,130.0,0.638,2.893955778447929e-10,2.74e-10
950.0,195.0,275.0,220.0,50.0,0.632,2.1153247054655732e-11,4.68e-11
950.0,155.0,235.0,320.0,90.0,0.64,-2.1065197947739597e-10,-2.27e-10
950.0,115.0,295.0,270.0,70.0,0.634,-1.8191749720317943e-11,9.85e-13
950.0,135.0,315.0,120.0,130.0,0.64,3.7111782819481077e-10,4.02e-10
950.0,155.0,335.0,220.0,110.0,0.64,1.427030102472741e-10,1.76e-10
950.0,195.0,275.0,420.0,70.0,0.632,8.204501988974446e-11,7.73e-11
950.0,135.0,315.0,420.0,130.0,0.634,-1.429552315192925e-10,-1.4799999999999998e-10
950.0,135.0,235.0,20.0,150.0,0.632,-1.7772865168396007e-12,-2.51e-12
950.0,175.0,315.0,120.0,70.0,0.636,9.455996929306591e-11,7.39e-11
950.0,175.0,215.0,120.0,50.0,0.632,-1.3407581562138654e-10,-1.66e-10
950.0,175.0,235.0,170.0,70.0,0.636,7.531826811670077e-12,-1.5999999999999996e-11
950.0,135.0,235.0,370.0,50.0,0.642,-2.827536854516504e-10,-2.99e-10
950.0,195.0,235.0,220.0,90.0,0.638,7.346989708040707e-11,7.44e-11
950.0,135.0,235.0,20.0,150.0,0.638,7.593397939928396e-12,2.2500000000000003e-12
950.0,195.0,255.0,320.0,70.0,0.64,-4.8717671020778235e-11,-4.75e-11
950.0,175.0,295.0,120.0,150.0,0.636,2.909413275452083e-10,2.79e-10
950.0,175.0,235.0,120.0,130.0,0.634,1.0655213478888554e-10,8.860000000000001e-11
950.0,115.0,315.0,120.0,130.0,0.64,3.8637855174750483e-10,4.23e-10
950.0,115.0,315.0,120.0,150.0,0.636,3.7214778764146124e-10,4.05e-10
950.0,155.0,215.0,370.0,50.0,0.634,1.6473206736854088e-10,1.4899999999999998e-10
950.0,155.0,275.0,170.0,130.0,0.634,5.464412100861969e-10,5.14e-10
950.0,155.0,275.0,120.0,150.0,0.638,2.438969335524557e-10,2.51e-10
950.0,155.0,215.0,70.0,70.0,0.642,-3.1686797944884906e-11,-3.11e-11
950.0,135.0,255.0,420.0,110.0,0.642,-3.45510931257176e-10,-3.54e-10
950.0,155.0,215.0,20.0,130.0,0.632,-1.1579379448244696e-11,-6.05e-12
950.0,195.0,275.0,70.0,130.0,0.638,2.908885188079017e-11,4.82e-11
950.0,175.0,315.0,20.0,90.0,0.634,-4.081805817803818e-12,-3.98e-11
950.0,195.0,235.0,370.0,110.0,0.638,-1.234201598656829e-10,-1.0900000000000001e-10
950.0,155.0,295.0,270.0,50.0,0.636,-3.887066691266042e-11,-1.9099999999999997e-11
950.0,175.0,215.0,320.0,150.0,0.634,-1.3569149946856177e-10,-1.63e-10
950.0,175.0,295.0,20.0,110.0,0.642,2.5412362508204678e-11,1.37e-12
950.0,155.0,275.0,70.0,130.0,0.636,3.969913565669873e-11,5.49e-11
950.0,115.0,295.0,320.0,50.0,0.636,-1.45464042410028e-10,-1.18e-10
950.0,135.0,315.0,370.0,150.0,0.634,-4.3813351495907215e-10,-4.59e-10
950.0,175.0,315.0,220.0,130.0,0.642,1.1393628907879325e-10,1.47e-10
950.0,155.0,235.0,270.0,70.0,0.638,2.313072540874905e-11,1.4400000000000002e-11
950.0,195.0,215.0,170.0,90.0,0.64,6.282504718678304e-11,5.89e-11
950.0,115.0,315.0,70.0,130.0,0.638,1.4509143805740623e-10,1.28e-10
950.0,155.0,215.0,70.0,150.0,0.632,-1.1927222903761973e-11,-1.21e-12
950.0,175.0,295.0,320.0,130.0,0.642,-5.0740157557234e-10,-4.78e-10
950.0,155.0,235.0,120.0,110.0,0.638,1.5015623336689944e-10,1.26e-10
950.0,175.0,275.0,70.0,130.0,0.642,4.98972754602691e-11,7.68e-11
950.0,195.0,295.0,220.0,50.0,0.642,4.766673475251827e-11,1.04e-10
950.0,195.0,255.0,170.0,50.0,0.64,8.034377926803934e-12,-4.89e-11
950.0,115.0,315.0,170.0,70.0,0.638,6.423050831924284e-10,6.700000000000001e-10
950.0,155.0,295.0,20.0,50.0,0.638,-1.502084339669908e-10,-1.1100000000000002e-10
950.0,135.0,295.0,320.0,90.0,0.642,-6.200188512293347e-10,-6.509999999999999e-10
950.0,115.0,295.0,370.0,90.0,0.632,-7.581389163684498e-10,-7.53e-10
950.0,135.0,255.0,420.0,70.0,0.632,-2.7170345974135214e-11,-2.7499999999999996e-11
950.0,155.0,315.0,170.0,150.0,0.634,7.034995151349623e-10,6.61e-10
950.0,155.0,315.0,220.0,90.0,0.642,2.78909287991079e-10,3.09e-10
950.0,175.0,315.0,170.0,50.0,0.632,1.6401185680797596e-10,1.71e-10
950.0,195.0,215.0,170.0,70.0,0.634,8.107775728185903e-12,-1.15e-11
950.0,195.0,215.0,320.0,110.0,0.636,-5.162896356938008e-11,-6.81e-11
950.0,175.0,335.0,120.0,70.0,0.638,1.4843151650633152e-10,1.19e-10
950.0,135.0,295.0,70.0,50.0,0.638,-1.6131499546424628e-10,-1.91e-10
950.0,155.0,295.0,70.0,90.0,0.636,-1.2810856021619458e-11,1.6400000000000003e-11
950.0,175.0,295.0,120.0,130.0,0.636,2.8310576767769063e-10,2.68e-10
950.0,195.0,215.0,20.0,130.0,0.634,1.2872862937664336e-11,-3.38e-12
950.0,155.0,315.0,270.0,70.0,0.632,-2.456719988344012e-10,-2.63e-10
950.0,155.0,295.0,220.0,130.0,0.638,4.088876180156793e-10,4.41e-10
950.0,195.0,215.0,370.0,70.0,0.632,2.3570777775406452e-11,1.01e-11
950.0,155.0,315.0,320.0,130.0,0.632,-6.401884448392934e-10,-6.18e-10
950.0,155.0,255.0,70.0,150.0,0.632,6.512876031064819e-12,2.0700000000000003e-11
950.0,135.0,235.0,20.0,130.0,0.642,1.9348945687039566e-13,-4.99e-13
950.0,195.0,215.0,420.0,50.0,0.636,5.321155543680558e-11,6.31e-11
950.0,195.0,215.0,70.0,150.0,0.636,2.3239075747122917e-11,5.59e-12
950.0,195.0,315.0,120.0,130.0,0.642,3.312953603526342e-10,3e-10
950.0,195.0,335.0,20.0,90.0,0.636,-5.1962966955105956e-11,-2.65e-11
950.0,175.0,275.0,70.0,50.0,0.642,-2.9589263268695785e-10,-3.86e-10
950.0,155.0,275.0,20.0,70.0,0.64,-3.5942019998669505e-12,-6.97e-12
950.0,195.0,295.0,220.0,130.0,0.64,8.146959797662378e-11,1.08e-10
950.0,175.0,315.0,270.0,110.0,0.64,-4.0793726860559375e-10,-4.36e-10
950.0,155.0,315.0,320.0,110.0,0.636,-6.138873901450202e-10,-5.92e-10
950.0,195.0,235.0,220.0,70.0,0.638,-6.330355633158175e-12,1.6300000000000004e-11
950.0,135.0,255.0,420.0,50.0,0.642,-1.466798132524818e-10,-1.01e-10
950.0,135.0,235.0,20.0,50.0,0.642,-1.3565878052659883e-11,-2.7099999999999996e-11
950.0,195.0,235.0,370.0,150.0,0.636,-1.585936861805443e-10,-1.38e-10
950.0,175.0,255.0,120.0,50.0,0.642,7.066916577252775e-11,5.0600000000000005e-11
950.0,195.0,255.0,320.0,130.0,0.64,-2.884265751042622e-10,-2.72e-10
950.0,155.0,215.0,320.0,130.0,0.638,-1.6205661049308234e-10,-1.77e-10
950.0,195.0,275.0,20.0,150.0,0.638,1.173943270370323e-11,3.67e-12
950.0,195.0,315.0,120.0,150.0,0.638,3.2419610526168737e-10,2.92e-10
950.0,135.0,275.0,220.0,130.0,0.636,6.227568485733073e-10,6.44e-10
950.0,155.0,275.0,120.0,70.0,0.64,1.437674109451291e-10,1.19e-10
950.0,115.0,315.0,20.0,70.0,0.638,-1.89211065422058e-11,-1.89e-11
950.0,195.0,235.0,220.0,130.0,0.642,1.5366826229852492e-10,1.72e-10
950.0,135.0,275.0,120.0,70.0,0.632,1.462942717104125e-11,2.1799999999999992e-11
950.0,155.0,335.0,70.0,150.0,0.632,8.253688629517651e-11,1.3e-10
950.0,135.0,255.0,220.0,150.0,0.634,5.903009332806349e-10,6.13e-10
950.0,155.0,235.0,170.0,90.0,0.642,3.898150532175817e-10,3.96e-10
950.0,135.0,215.0,320.0,110.0,0.64,-1.4727696665526074e-10,-1.42e-10
950.0,195.0,275.0,320.0,50.0,0.64,3.8401124156416746e-11,5.470000000000001e-11
950.0,195.0,335.0,220.0,110.0,0.64,-7.110122947314335e-11,-1.04e-10
950.0,135.0,255.0,420.0,130.0,0.642,-3.4283147604552863e-10,-3.36e-10
950.0,175.0,235.0,270.0,50.0,0.64,2.7257287860346105e-11,5.1e-12
950.0,155.0,335.0,20.0,70.0,0.642,-7.655865901722105e-11,-3.83e-11
950.0,195.0,335.0,220.0,50.0,0.64,-1.8846031210236465e-11,1.4700000000000005e-11
950.0,155.0,255.0,170.0,70.0,0.634,6.056266688750609e-11,6.18e-11
950.0,135.0,275.0,370.0,90.0,0.632,-5.162495539328288e-10,-5.13e-10
950.0,155.0,315.0,220.0,110.0,0.632,3.093605868586728e-10,3.51e-10
950.0,155.0,315.0,370.0,110.0,0.642,-3.123699974875238e-10,-3.17e-10
950.0,135.0,235.0,120.0,70.0,0.64,1.339440545336336e-10,1.53e-10
950.0,155.0,255.0,320.0,130.0,0.636,-4.315700075216009e-10,-4.59e-10
950.0,155.0,295.0,170.0,130.0,0.642,6.214578886274546e-10,6.01e-10
950.0,175.0,295.0,220.0,130.0,0.632,2.526169424497182e-10,2.81e-10
950.0,135.0,275.0,120.0,150.0,0.632,2.231738550145259e-10,2.25e-10
950.0,175.0,275.0,170.0,150.0,0.638,4.704971532762092e-10,4.38e-10
950.0,175.0,295.0,320.0,50.0,0.636,-1.4355177878932257e-11,-2.37e-12
950.0,115.0,335.0,20.0,110.0,0.642,2.101058181170765e-11,-7.28e-13
950.0,135.0,335.0,420.0,110.0,0.64,-1.3832537892190105e-10,-1.21e-10
950.0,155.0,275.0,70.0,150.0,0.632,2.3750308688769688e-11,4.22e-11
950.0,175.0,335.0,270.0,50.0,0.634,-1.748920509671255e-10,-1.71e-10
950.0,175.0,295.0,170.0,70.0,0.64,1.3827142170058857e-10,1.5600000000000003e-10
950.0,175.0,295.0,270.0,70.0,0.642,-2.483997465145203e-10,-2.79e-10
950.0,135.0,335.0,420.0,150.0,0.636,-1.4168033678500677e-10,-1.0900000000000001e-10
950.0,195.0,335.0,370.0,150.0,0.636,-8.493833260092727e-12,-6.76e-11
950.0,115.0,335.0,320.0,70.0,0.642,-5.536037612676822e-10,-5.74e-10
950.0,115.0,315.0,20.0,130.0,0.632,2.0815029897949887e-11,6.660000000000001e-12
950.0,175.0,255.0,120.0,90.0,0.638,7.823914526565903e-11,7.53e-11
950.0,195.0,215.0,170.0,150.0,0.636,1.0980305347905171e-10,8.49e-11
950.0,195.0,235.0,270.0,150.0,0.638,-3.757926663684036e-11,-4.97e-11
950.0,115.0,315.0,20.0,50.0,0.634,-1.284769340246448e-10,-1.34e-10
950.0,155.0,215.0,370.0,130.0,0.634,-2.808418689047326e-10,-2.97e-10
950.0,195.0,295.0,420.0,70.0,0.634,5.606578977650357e-11,7.96e-11
950.0,155.0,215.0,70.0,70.0,0.634,-1.5496059136007328e-10,-1.63e-10
950.0,135.0,335.0,170.0,130.0,0.642,7.911816464242337e-10,7.49e-10
950.0,135.0,295.0,220.0,90.0,0.632,5.353085215596807e-10,5.46e-10
950.0,135.0,315.0,270.0,70.0,0.634,-2.3153465491237105e-10,-2.23e-10
950.0,195.0,295.0,220.0,110.0,0.642,6.893200451158287e-11,1.13e-10
950.0,175.0,255.0,20.0,130.0,0.632,-9.093728073502351e-12,-9.96e-12
950.0,195.0,275.0,170.0,150.0,0.64,3.623067728505771e-10,3.4099999999999996e-10
950.0,175.0,315.0,170.0,70.0,0.642,4.016673672900642e-10,3.4700000000000004e-10
950.0,115.0,335.0,420.0,50.0,0.638,-3.3132031729490475e-11,3.03e-11
950.0,155.0,315.0,270.0,70.0,0.636,-2.3749557853604465e-10,-2.1500000000000003e-10
950.0,115.0,335.0,220.0,130.0,0.632,6.335506965283565e-10,6.840000000000001e-10
950.0,175.0,315.0,170.0,130.0,0.632,5.640298395573933e-10,5.45e-10
950.0,135.0,235.0,120.0,70.0,0.636,-1.750288704961805e-11,-2.1e-11
950.0,155.0,235.0,120.0,150.0,0.638,1.478511865876414e-10,1.33e-10
950.0,195.0,235.0,220.0,110.0,0.64,1.35592033299859e-10,1.4799999999999998e-10
